season,team,tr_predictive
2010,Lamar (14-18),0.7
2010,Lehigh (22-10),5.2
2010,Liberty (15-16),1.5
2010,Lipscomb (17-13),7.7
2010,Little Rock (8-22),0.6
2010,Long Beach St (17-16),9.7
2010,Longwood (13-19),-1.9
2010,Louisiana (13-17),5.1
2010,Louisiana Tech (23-10),12.8
2010,Louisville (20-12),21.2
2010,Loyola Chi (14-16),5.0
2010,Loyola MD (13-17),4.2
2010,Loyola Mymt (18-15),8.1
2010,Maine (19-11),4.6
2010,Manhattan (11-20),4.6
2010,Marist (1-29),-7.5
2010,Marquette (22-11),22.2
2010,Marshall (23-9),18.3
2010,Maryland (23-8),25.7
2010,Maryland ES (11-21),-6.2
2010,McNeese (10-20),1.9
2010,Memphis (23-9),20.6
2010,Mercer (16-17),5.0
2010,Miami (20-13),19.6
2010,Miami OH (14-18),9.4
2010,Michigan (15-17),17.3
2010,Michigan St (24-8),23.3
2010,Middle Tenn (19-13),9.3
2010,Milwaukee (20-14),10.2
2010,Minnesota (21-12),23.5
2010,Miss Valley St (9-23),-7.5
2010,Mississippi (21-10),20.3
2010,Mississippi St (23-10),20.0
2010,Missouri (22-10),24.4
2010,Missouri St (20-12),14.0
2010,Monmouth (12-19),-2.3
2010,Montana (22-9),14.0
2010,Montana St (15-14),6.7
2010,Morehead St (23-10),13.3
2010,Morgan St (27-9),9.4
2010,Mt St Mary's (16-15),5.6
2010,Murray St (30-4),19.8
2010,N Arizona (14-14),4.2
2010,N Colorado (24-7),11.2
2010,N Dakota St (11-18),3.5
2010,N Florida (13-18),0.0
2010,N Illinois (10-20),1.9
2010,N Iowa (28-4),18.5
2010,N Texas (24-8),7.8
2010,NC A&T (11-22),-0.9
2010,NC Asheville (15-16),-0.2
2010,NC Central (7-22),-6.6
2010,NC Greensboro (8-23),0.9
2010,NC State (19-15),17.0
2010,NC Wilmington (9-22),4.2
2010,NJIT (10-21),-6.8
2010,NW State (10-19),-1.5
2010,Navy (13-17),-2.3
2010,Nebraska (15-18),14.2
2010,Nevada (20-12),14.8
2010,New Hampshire (13-17),1.1
2010,New Mexico (29-4),20.7
2010,New Mexico St (22-11),10.5
2010,New Orleans (8-22),-2.5
2010,Niagara (18-15),9.5
2010,Nicholls (11-19),1.2
2010,Norfolk St (11-19),-1.1
2010,North Carolina (16-16),18.7
2010,North Dakota (8-23),-8.7
2010,Northeastern (20-12),14.4
2010,Northwestern (20-13),15.5
2010,Notre Dame (23-11),19.5
2010,Oakland (26-8),12.3
2010,Ohio (21-14),13.0
2010,Ohio St (26-7),25.5
2010,Oklahoma (13-18),13.8
2010,Oklahoma St (22-10),19.8
2010,Old Dominion (26-8),19.6
2010,Oral Roberts (20-13),11.2
2010,Oregon (16-16),11.8
2010,Oregon St (14-17),10.5
2010,Pacific (20-11),12.1
2010,Penn (6-22),-3.8
2010,Penn St (11-20),13.8
2010,Pepperdine (7-24),-0.2
2010,Pittsburgh (24-8),20.6
2010,Portland (21-10),15.1
2010,Portland St (13-19),6.8
2010,Prairie View (16-14),-1.4
2010,Presbyterian (5-26),-6.0
2010,Princeton (20-8),9.3
2010,Providence (12-19),14.1
2010,Purdue (27-5),24.3
2010,Purdue FW (16-15),4.6
2010,Quinnipiac (23-9),5.9
2010,Radford (19-12),6.3
2010,Rhode Island (23-9),16.2
2010,Rice (8-23),2.7
2010,Richmond (26-7),17.8
2010,Rider (17-16),5.4
2010,Robert Morris (23-11),5.1
2010,Rutgers (15-17),7.8
2010,S Alabama (17-15),2.7
2010,S Carolina St (18-14),1.1
2010,S Dakota St (14-16),5.8
2010,S Florida (20-12),15.2
2010,S Illinois (15-15),11.1
2010,S Utah (7-22),-3.7
2010,SC Upstate (6-23),-0.7
2010,SE Louisiana (19-12),8.2
2010,SE Missouri St (7-23),-2.6
2010,SF Austin (23-9),9.0
2010,SIU Edward (5-23),-7.5
2010,SMU (14-17),9.6
2010,Sacramento St (9-21),-1.0
2010,Sacred Heart (14-15),-1.4
2010,Saint Joseph's (11-20),5.7
2010,Saint Louis (20-11),12.3
2010,Saint Mary's (26-5),21.4
2010,Saint Peter's (16-14),6.3
2010,Sam Houston (25-7),14.9
2010,Samford (11-20),2.3
2010,San Diego (11-21),5.9
2010,San Diego St (25-8),19.9
2010,San Francisco (12-18),6.5
2010,San Jose St (14-17),6.9
2010,Santa Clara (11-21),2.5
2010,Savannah St (11-15),-1.9
2010,Seattle (17-14),6.4
2010,Seton Hall (19-12),17.7
2010,Siena (27-6),16.6
2010,South Carolina (15-16),15.3
2010,South Dakota (22-9),5.1
2010,Southern (5-25),-11.8
2010,Southern Miss (20-13),12.9
2010,St Bonaventure (15-16),9.0
2010,St Fran (NY) (11-18),-4.2
2010,St Francis PA (11-19),-5.9
2010,St John's (17-15),16.0
2010,Stanford (14-18),12.8
2010,Stetson (7-22),-6.4
2010,Stony Brook (22-9),6.6
2010,Syracuse (28-4),27.9
2010,TCU (13-19),7.4
2010,Temple (28-5),20.4
2010,Tenn Tech (15-17),3.1
2010,Tennessee (25-8),22.7
2010,Tennessee St (9-23),1.6
2010,Texas (24-9),25.8
2010,Texas A&M (23-9),21.9
2010,Texas A&M-CC (17-15),8.9
2010,Texas So (17-16),1.3
2010,Texas St (15-16),4.3
2010,Texas Tech (17-15),15.3
2010,The Citadel (17-16),6.3
2010,Toledo (4-28),-4.8
2010,Towson (10-21),-0.1
2010,Troy (20-12),8.7
2010,Tulane (8-22),5.0
2010,Tulsa (23-11),16.4
2010,UAB (23-8),16.9
2010,UC Davis (14-18),3.9
2010,UC Irvine (14-18),2.3
2010,UC Riverside (12-17),4.6
2010,UCF (15-17),8.3
2010,UCLA (14-18),12.4
2010,UCSB (20-9),9.4
2010,UConn (17-15),19.1
2010,UL Monroe (12-19),-0.2
2010,UMBC (4-26),-6.7
2010,UMass (12-20),6.7
2010,UNLV (25-8),20.6
2010,USC (16-14),15.9
2010,UT Arlington (16-14),3.4
2010,UT Martin (4-25),-5.2
2010,UT Rio Grande (6-27),-5.6
2010,UTEP (26-6),20.6
2010,UTSA (19-11),7.6
2010,Utah (14-17),11.9
2010,Utah St (27-7),22.3
2010,Utah Valley (12-18),-3.7
2010,VCU (22-9),17.8
2010,VMI (10-19),-5.1
2010,Valparaiso (15-17),7.0
2010,Vanderbilt (24-8),22.0
2010,Vermont (25-9),9.0
2010,Villanova (24-7),24.2
2010,Virginia (15-16),16.2
2010,Virginia Tech (23-8),20.0
2010,W Carolina (22-11),9.5
2010,W Illinois (13-17),1.7
2010,W Kentucky (21-13),11.4
2010,W Michigan (18-15),9.4
2010,Wagner (5-26),-7.9
2010,Wake Forest (19-10),19.9
2010,Washington (24-9),22.7
2010,Washington St (16-15),13.1
2010,Weber St (20-10),13.1
2010,West Virginia (27-6),25.2
2010,Wichita St (25-9),15.9
2010,William & Mary (22-10),12.1
2010,Wins-Salem (12-17),-5.5
2010,Winthrop (19-13),5.4
2010,Wisconsin (23-8),25.7
2010,Wofford (26-8),13.7
2010,Wright St (20-12),15.8
2010,Wyoming (10-21),5.0
2010,Xavier (24-8),22.9
2010,Yale (12-19),0.4
2010,Youngstown St (8-22),4.0
2011,AR-Pine Bluff (7-24),-8.0
2011,Air Force (15-15),11.5
2011,Akron (23-12),11.2
2011,Alabama (21-11),18.1
2011,Alabama A&M (13-15),-3.5
2011,Alabama St (17-17),-1.6
2011,Albany (16-16),2.1
2011,Alcorn St (4-24),-11.3
2011,American (22-9),5.9
2011,App State (16-15),5.5
2011,Arizona (27-7),22.5
2011,Arizona St (12-19),11.6
2011,Arkansas (18-13),13.6
2011,Arkansas St (17-15),8.7
2011,Army (11-19),-0.3
2011,Auburn (11-20),4.8
2011,Austin Peay (20-13),12.9
2011,BYU (30-4),26.8
2011,Ball St (19-13),8.2
2011,Baylor (18-13),16.8
2011,Belmont (30-4),23.2
2011,Bethune (21-12),0.8
2011,Binghamton (8-23),-4.2
2011,Boise St (20-12),14.9
2011,Boston College (20-12),16.3
2011,Boston U (21-13),6.0
2011,Bowling Green (14-19),3.3
2011,Bradley (12-20),6.2
2011,Brown (11-17),2.3
2011,Bryant (9-21),-3.4
2011,Bucknell (25-8),11.7
2011,Buffalo (18-13),12.1
2011,Butler (23-9),19.0
2011,C Arkansas (5-24),-5.1
2011,C Connecticut (19-12),6.6
2011,C Michigan (10-21),1.5
2011,CS Bakersfield (9-19),-2.2
2011,CS Fullerton (11-20),3.0
2011,CS Northridge (14-18),5.2
2011,Cal Poly (15-15),7.9
2011,California (17-14),16.3
2011,Campbell (12-19),3.3
2011,Canisius (15-15),6.3
2011,Centenary (1-29),-13.7
2011,Charleston (24-10),15.5
2011,Charleston So (16-16),8.1
2011,Charlotte (10-20),5.9
2011,Chattanooga (16-16),2.4
2011,Chicago St (6-26),-14.7
2011,Cincinnati (25-8),21.9
2011,Clemson (21-11),20.4
2011,Cleveland St (26-8),16.4
2011,Coastal Car (28-5),15.0
2011,Colgate (7-23),-5.5
2011,Colorado (21-13),18.4
2011,Colorado St (19-12),16.3
2011,Columbia (15-13),3.9
2011,Coppin St (15-14),1.9
2011,Cornell (10-18),5.6
2011,Creighton (19-14),11.4
2011,Dartmouth (5-23),-5.3
2011,Davidson (17-14),9.6
2011,Dayton (22-12),12.8
2011,DePaul (7-24),5.2
2011,Delaware (14-17),5.1
2011,Delaware St (9-21),0.2
2011,Denver (13-17),5.6
2011,Detroit Mercy (17-16),10.9
2011,Drake (13-18),5.1
2011,Drexel (21-10),12.1
2011,Duke (29-4),31.1
2011,Duquesne (18-12),18.3
2011,E Carolina (18-15),10.7
2011,E Illinois (9-20),1.3
2011,E Kentucky (15-16),6.4
2011,E Michigan (9-22),0.9
2011,E Tennessee St (22-11),12.0
2011,E Washington (9-20),3.6
2011,Elon (14-17),4.4
2011,Evansville (15-15),7.7
2011,F Dickinson (5-24),-4.2
2011,FGCU (10-20),-0.4
2011,Fairfield (24-7),11.5
2011,Florida (26-6),23.2
2011,Florida A&M (12-20),-4.1
2011,Florida Atlantic (21-10),8.2
2011,Florida Intl (11-19),1.4
2011,Florida St (21-10),20.1
2011,Fordham (7-21),-1.4
2011,Fresno St (14-17),8.7
2011,Furman (22-10),10.1
2011,G Washington (17-14),7.5
2011,Gardner-Webb (11-21),2.8
2011,George Mason (26-6),20.0
2011,Georgetown (21-10),22.3
2011,Georgia (21-11),17.5
2011,Georgia So (5-27),-5.6
2011,Georgia St (12-19),5.0
2011,Georgia Tech (13-18),13.6
2011,Gonzaga (24-9),21.2
2011,Grambling (12-21),-6.6
2011,Green Bay (14-18),9.2
2011,Hampton (24-8),5.7
2011,Hartford (11-20),-0.9
2011,Harvard (23-6),13.8
2011,Hawai'i (18-12),8.7
2011,High Point (12-19),-0.5
2011,Hofstra (21-11),9.3
2011,Holy Cross (8-21),3.1
2011,Hou Christian (5-26),-6.7
2011,Houston (12-18),7.2
2011,Howard (6-24),-9.1
2011,IU Indy (19-14),10.3
2011,Idaho (18-13),10.0
2011,Idaho St (9-20),0.2
2011,Illinois (19-13),22.7
2011,Illinois Chicago (7-24),3.1
2011,Illinois St (12-19),4.5
2011,Indiana (12-20),15.4
2011,Indiana St (20-13),11.7
2011,Iona (22-11),15.6
2011,Iowa (11-20),14.1
2011,Iowa St (16-16),15.9
2011,J Madison (21-11),12.2
2011,Jackson St (17-15),2.0
2011,Jacksonville (19-11),8.4
2011,Jacksonville St (5-25),1.7
2011,Kansas (32-2),31.6
2011,Kansas City (16-14),1.5
2011,Kansas St (22-10),21.7
2011,Kennesaw St (8-23),-3.6
2011,Kent St (23-11),11.9
2011,Kentucky (24-8),26.9
2011,LIU-Brooklyn (27-5),10.9
2011,LSU (11-21),5.5
2011,La Salle (15-18),6.9
2011,Lafayette (13-19),2.7
2011,Lamar (13-17),8.5
2011,Lehigh (16-15),5.4
2011,Liberty (19-13),5.5
2011,Lipscomb (17-13),9.9
2011,Little Rock (19-16),6.2
2011,Long Beach St (22-11),13.0
2011,Longwood (12-19),-2.2
2011,Louisiana (14-15),4.8
2011,Louisiana Tech (12-20),4.4
2011,Louisville (25-9),25.0
2011,Loyola Chi (16-15),10.4
2011,Loyola MD (15-15),5.6
2011,Loyola Mymt (11-21),6.1
2011,Maine (15-15),5.1
2011,Manhattan (6-25),-2.6
2011,Marist (6-27),-4.8
2011,Marquette (20-14),21.4
2011,Marshall (22-11),15.7
2011,Maryland (19-14),21.6
2011,Maryland ES (9-22),-7.6
2011,McNeese (21-11),7.3
2011,Memphis (25-9),15.0
2011,Mercer (15-18),5.4
2011,Miami (19-14),17.4
2011,Miami OH (16-16),7.6
2011,Michigan (20-13),18.9
2011,Michigan St (19-14),19.8
2011,Middle Tenn (16-16),7.9
2011,Milwaukee (19-13),10.0
2011,Minnesota (17-14),17.8
2011,Miss Valley St (13-19),-2.5
2011,Mississippi (20-13),16.3
2011,Mississippi St (17-14),10.9
2011,Missouri (23-10),22.3
2011,Missouri St (25-8),15.8
2011,Monmouth (9-21),-1.2
2011,Montana (21-10),13.5
2011,Montana St (13-18),4.5
2011,Morehead St (24-9),14.3
2011,Morgan St (17-14),2.5
2011,Mt St Mary's (11-21),0.4
2011,Murray St (23-8),11.9
2011,N Arizona (19-12),12.1
2011,N Colorado (21-10),12.3
2011,N Dakota St (14-15),9.2
2011,N Florida (15-19),3.6
2011,N Illinois (9-21),1.5
2011,N Iowa (19-13),11.9
2011,N Texas (22-11),8.9
2011,NC A&T (15-17),-0.6
2011,NC Asheville (19-13),11.2
2011,NC Central (15-15),-1.0
2011,NC Greensboro (7-24),-0.8
2011,NC State (15-16),14.1
2011,NC Wilmington (13-18),5.1
2011,NJIT (15-15),-0.3
2011,NW State (18-14),2.4
2011,Navy (11-20),-0.4
2011,Nebraska (19-12),18.3
2011,Nevada (13-19),9.5
2011,New Hampshire (11-18),-0.4
2011,New Mexico (21-12),19.5
2011,New Mexico St (16-17),11.2
2011,Niagara (9-23),-2.5
2011,Nicholls (14-14),7.9
2011,Norfolk St (12-20),-1.4
2011,North Carolina (26-6),25.5
2011,North Dakota (19-14),0.5
2011,Northeastern (11-20),6.0
2011,Northwestern (18-13),17.6
2011,Notre Dame (26-6),24.7
2011,Oakland (25-9),17.8
2011,Ohio (18-15),8.7
2011,Ohio St (31-2),31.6
2011,Oklahoma (14-18),10.9
2011,Oklahoma St (19-13),15.8
2011,Old Dominion (27-6),16.7
2011,Oral Roberts (19-15),10.9
2011,Oregon (16-17),13.3
2011,Oregon St (11-20),8.9
2011,Pacific (16-15),10.8
2011,Penn (13-15),5.6
2011,Penn St (19-13),17.6
2011,Pepperdine (12-21),4.8
2011,Pittsburgh (27-5),26.9
2011,Portland (20-11),13.1
2011,Portland St (14-16),3.3
2011,Prairie View (10-22),-6.7
2011,Presbyterian (13-18),3.7
2011,Princeton (25-6),12.4
2011,Providence (15-17),12.9
2011,Purdue (25-7),26.5
2011,Purdue FW (18-12),8.5
2011,Quinnipiac (22-9),6.2
2011,Radford (5-24),-4.2
2011,Rhode Island (19-13),10.8
2011,Rice (14-18),9.1
2011,Richmond (26-7),18.2
2011,Rider (23-10),11.0
2011,Robert Morris (18-14),8.4
2011,Rutgers (15-17),14.2
2011,S Alabama (12-16),1.0
2011,S Carolina St (10-22),-4.8
2011,S Dakota St (19-12),12.6
2011,S Florida (10-23),11.0
2011,S Illinois (13-19),5.4
2011,S Utah (11-19),1.6
2011,SC Upstate (5-25),-2.4
2011,SE Louisiana (15-14),5.4
2011,SE Missouri St (10-22),0.6
2011,SF Austin (18-11),10.7
2011,SIU Edward (8-21),-9.2
2011,SMU (17-14),10.0
2011,Sacramento St (7-21),-1.9
2011,Sacred Heart (11-18),-0.2
2011,Saint Joseph's (11-22),6.5
2011,Saint Louis (12-19),10.8
2011,Saint Mary's (25-8),21.3
2011,Saint Peter's (20-13),8.9
2011,Sam Houston (18-13),9.4
2011,Samford (12-19),-1.1
2011,San Diego (6-24),0.0
2011,San Diego St (32-2),25.6
2011,San Francisco (17-14),9.5
2011,San Jose St (17-15),8.2
2011,Santa Clara (19-14),9.4
2011,Savannah St (12-18),5.4
2011,Seattle (11-20),0.8
2011,Seton Hall (13-18),17.4
2011,Siena (13-18),4.9
2011,South Carolina (14-16),11.6
2011,South Dakota (18-15),2.9
2011,Southern (4-26),-14.0
2011,Southern Miss (22-10),16.9
2011,St Bonaventure (16-14),9.3
2011,St Fran (NY) (15-15),3.3
2011,St Francis PA (9-21),-2.1
2011,St John's (21-11),19.7
2011,Stanford (15-16),13.3
2011,Stetson (8-23),-0.7
2011,Stony Brook (15-17),2.8
2011,Syracuse (26-7),24.7
2011,TCU (11-22),8.9
2011,Temple (25-7),19.6
2011,Tenn Tech (20-12),8.0
2011,Tennessee (19-14),18.6
2011,Tennessee St (14-16),5.7
2011,Texas (27-7),27.9
2011,Texas A&M (24-8),20.3
2011,Texas A&M-CC (10-21),-0.5
2011,Texas So (19-12),0.9
2011,Texas St (16-16),4.0
2011,Texas Tech (13-19),11.6
2011,The Citadel (10-22),0.9
2011,Toledo (4-28),-5.0
2011,Towson (4-26),0.6
2011,Troy (8-21),2.0
2011,Tulane (13-17),9.6
2011,Tulsa (19-13),14.0
2011,UAB (22-8),17.3
2011,UC Davis (10-20),4.5
2011,UC Irvine (13-19),6.0
2011,UC Riverside (12-19),2.9
2011,UCF (19-11),14.6
2011,UCLA (22-10),18.2
2011,UCSB (18-13),11.3
2011,UConn (26-9),22.8
2011,UL Monroe (7-24),-3.0
2011,UMBC (5-25),-9.0
2011,UMass (15-15),6.7
2011,UNLV (24-8),22.6
2011,USC (19-14),18.8
2011,UT Arlington (13-16),6.0
2011,UT Martin (12-21),0.0
2011,UT Rio Grande (6-25),-4.4
2011,UTEP (25-9),16.8
2011,UTSA (19-13),5.8
2011,Utah (13-18),10.6
2011,Utah St (30-3),22.5
2011,Utah Valley (19-11),5.3
2011,VCU (23-11),14.0
2011,VMI (18-13),8.1
2011,Valparaiso (23-11),13.9
2011,Vanderbilt (23-10),22.3
2011,Vermont (23-8),8.8
2011,Villanova (21-11),21.5
2011,Virginia (16-15),12.5
2011,Virginia Tech (21-11),20.7
2011,W Carolina (18-15),7.5
2011,W Illinois (7-23),-3.1
2011,W Kentucky (16-16),6.1
2011,W Michigan (20-12),8.6
2011,Wagner (13-17),2.5
2011,Wake Forest (8-24),2.7
2011,Washington (23-10),26.9
2011,Washington St (19-12),19.6
2011,Weber St (18-13),10.3
2011,West Virginia (20-11),22.6
2011,Wichita St (24-8),17.8
2011,William & Mary (10-22),4.8
2011,Winthrop (13-17),5.7
2011,Wisconsin (23-8),25.2
2011,Wofford (21-12),13.4
2011,Wright St (19-14),11.7
2011,Wyoming (10-21),5.9
2011,Xavier (24-7),19.4
2011,Yale (15-13),6.1
2011,Youngstown St (9-21),3.0
2012,AR-Pine Bluff (11-22),-10.7
2012,Air Force (13-16),2.4
2012,Akron (22-11),10.4
2012,Alabama (21-11),15.7
2012,Alabama A&M (7-21),-12.8
2012,Alabama St (12-19),-9.3
2012,Albany (19-14),2.0
2012,Alcorn St (10-22),-13.2
2012,American (20-11),3.2
2012,App State (13-18),-1.6
2012,Arizona (23-11),13.2
2012,Arizona St (10-21),0.4
2012,Arkansas (18-14),7.6
2012,Arkansas St (14-20),1.4
2012,Army (12-18),-5.0
2012,Auburn (15-16),4.9
2012,Austin Peay (12-20),0.4
2012,BYU (25-8),13.8
2012,Ball St (15-15),1.9
2012,Baylor (27-7),18.9
2012,Belmont (27-7),16.5
2012,Bethune (18-17),-3.9
2012,Binghamton (2-29),-14.2
2012,Boise St (13-17),6.5
2012,Boston College (9-22),-1.8
2012,Boston U (16-16),2.2
2012,Bowling Green (16-15),6.2
2012,Bradley (7-25),-2.6
2012,Brown (8-23),-7.3
2012,Bryant (2-28),-11.6
2012,Bucknell (24-9),8.7
2012,Buffalo (18-10),8.8
2012,Butler (20-14),6.6
2012,C Arkansas (8-21),-12.7
2012,C Connecticut (13-16),0.7
2012,C Michigan (11-21),-2.3
2012,CS Bakersfield (16-14),-2.0
2012,CS Fullerton (21-9),3.8
2012,CS Northridge (7-21),-7.0
2012,Cal Poly (18-15),3.5
2012,California (24-9),15.7
2012,Campbell (17-15),0.0
2012,Canisius (5-25),-9.0
2012,Charleston (19-12),4.9
2012,Charleston So (19-12),2.7
2012,Charlotte (13-17),5.1
2012,Chattanooga (11-21),-0.7
2012,Chicago St (4-26),-14.2
2012,Cincinnati (24-10),14.7
2012,Clemson (16-15),10.4
2012,Cleveland St (22-10),9.9
2012,Coastal Car (19-11),2.4
2012,Colgate (8-22),-8.7
2012,Colorado (23-11),10.0
2012,Colorado St (20-11),9.9
2012,Columbia (15-15),2.8
2012,Coppin St (14-16),-3.8
2012,Cornell (12-16),1.2
2012,Creighton (28-5),15.7
2012,Dartmouth (5-25),-4.4
2012,Davidson (25-7),12.2
2012,Dayton (20-12),11.2
2012,DePaul (12-19),4.3
2012,Delaware (18-13),3.5
2012,Delaware St (15-14),-1.9
2012,Denver (22-9),9.7
2012,Detroit Mercy (22-13),6.6
2012,Drake (17-15),5.5
2012,Drexel (27-6),11.4
2012,Duke (27-6),20.1
2012,Duquesne (16-15),7.3
2012,E Carolina (15-16),5.7
2012,E Illinois (12-17),-5.8
2012,E Kentucky (16-16),-2.4
2012,E Michigan (14-18),-2.8
2012,E Tennessee St (17-14),4.7
2012,E Washington (15-17),1.2
2012,Elon (15-16),-1.3
2012,Evansville (16-15),6.3
2012,F Dickinson (3-26),-10.8
2012,FGCU (15-17),2.0
2012,Fairfield (19-14),7.5
2012,Florida (23-10),19.3
2012,Florida A&M (10-23),-9.6
2012,Florida Atlantic (11-19),2.0
2012,Florida Intl (8-21),-1.1
2012,Florida St (23-9),16.9
2012,Fordham (10-19),-3.5
2012,Fresno St (13-20),1.9
2012,Furman (15-16),-0.5
2012,G Washington (10-21),3.2
2012,Gardner-Webb (12-20),-1.9
2012,George Mason (24-9),8.2
2012,Georgetown (23-8),18.3
2012,Georgia (15-17),8.0
2012,Georgia So (15-15),-1.0
2012,Georgia St (21-11),9.4
2012,Georgia Tech (11-20),5.0
2012,Gonzaga (25-6),15.5
2012,Grambling (4-24),-20.2
2012,Green Bay (15-15),2.0
2012,Hampton (12-21),-4.1
2012,Hartford (9-22),-7.4
2012,Harvard (26-4),12.8
2012,Hawai'i (16-16),-0.4
2012,High Point (13-18),-0.6
2012,Hofstra (10-22),1.2
2012,Holy Cross (15-14),-0.2
2012,Hou Christian (10-20),-9.6
2012,Houston (15-15),2.3
2012,Howard (10-21),-8.8
2012,IU Indy (14-18),0.5
2012,Idaho (18-13),3.6
2012,Idaho St (9-21),-6.2
2012,Illinois (17-15),11.5
2012,Illinois Chicago (8-22),-5.1
2012,Illinois St (20-13),8.8
2012,Indiana (25-8),21.0
2012,Indiana St (18-14),5.2
2012,Iona (25-7),13.6
2012,Iowa (17-16),9.1
2012,Iowa St (22-10),15.1
2012,J Madison (12-20),-0.9
2012,Jackson St (7-24),-11.2
2012,Jacksonville (8-22),-1.7
2012,Jacksonville St (15-18),-1.0
2012,Kansas (27-6),23.5
2012,Kansas City (10-21),-5.0
2012,Kansas St (21-10),17.0
2012,Kennesaw St (3-28),-9.2
2012,Kent St (21-11),7.5
2012,Kentucky (32-1),26.7
2012,LIU-Brooklyn (25-8),4.9
2012,LSU (18-14),9.4
2012,La Salle (21-12),12.4
2012,Lafayette (13-18),-1.0
2012,Lamar (23-11),7.5
2012,Lehigh (26-7),10.0
2012,Liberty (14-18),-4.7
2012,Lipscomb (13-18),0.5
2012,Little Rock (15-16),2.5
2012,Long Beach St (25-8),13.1
2012,Longwood (10-21),-14.1
2012,Louisiana (16-15),1.9
2012,Louisiana Tech (18-16),0.6
2012,Louisville (26-9),17.4
2012,Loyola Chi (7-23),-3.3
2012,Loyola MD (24-8),5.8
2012,Loyola Mymt (19-12),5.0
2012,Maine (12-17),-2.2
2012,Manhattan (20-12),6.8
2012,Marist (14-18),-2.9
2012,Marquette (25-7),18.8
2012,Marshall (21-13),10.1
2012,Maryland (17-15),6.5
2012,Maryland ES (7-23),-10.7
2012,McNeese (17-15),-1.0
2012,Memphis (26-8),19.3
2012,Mercer (22-11),7.4
2012,Miami (19-12),13.7
2012,Miami OH (9-21),2.0
2012,Michigan (24-9),15.6
2012,Michigan St (26-7),23.7
2012,Middle Tenn (25-6),12.0
2012,Milwaukee (20-13),5.2
2012,Minnesota (19-14),12.3
2012,Miss Valley St (21-12),-2.0
2012,Mississippi (20-13),9.1
2012,Mississippi St (21-11),10.9
2012,Missouri (30-4),22.5
2012,Missouri St (16-16),9.0
2012,Monmouth (12-20),-5.8
2012,Montana (25-6),7.9
2012,Montana St (12-17),-4.3
2012,Morehead St (18-15),0.5
2012,Morgan St (9-20),-2.7
2012,Mt St Mary's (8-21),-5.6
2012,Murray St (30-1),11.8
2012,N Arizona (5-24),-10.8
2012,N Colorado (9-19),-2.2
2012,N Dakota St (17-13),4.6
2012,N Florida (16-16),1.1
2012,N Illinois (5-26),-11.1
2012,N Iowa (19-13),9.7
2012,N Texas (18-14),4.0
2012,NC A&T (12-20),-6.3
2012,NC Asheville (24-9),8.2
2012,NC Central (17-15),1.8
2012,NC Greensboro (13-19),-4.0
2012,NC State (22-12),13.7
2012,NC Wilmington (10-21),-0.7
2012,NJIT (15-17),-5.5
2012,NW State (16-16),-1.1
2012,Navy (3-26),-8.1
2012,Nebraska (12-18),5.8
2012,Nevada (26-6),6.6
2012,New Hampshire (13-16),-4.8
2012,New Mexico (27-6),18.3
2012,New Mexico St (26-9),10.7
2012,Niagara (14-19),-1.4
2012,Nicholls (10-20),-12.0
2012,Norfolk St (25-9),0.2
2012,North Carolina (29-4),24.5
2012,North Dakota (17-14),-4.3
2012,Northeastern (14-17),1.7
2012,Northwestern (18-13),11.9
2012,Notre Dame (22-11),13.7
2012,Oakland (17-15),3.8
2012,Ohio (27-7),10.4
2012,Ohio St (27-6),26.1
2012,Oklahoma (15-16),9.3
2012,Oklahoma St (15-18),9.1
2012,Old Dominion (20-13),8.2
2012,Omaha (11-18),-13.3
2012,Oral Roberts (27-6),9.5
2012,Oregon (22-9),11.0
2012,Oregon St (19-14),10.2
2012,Pacific (11-19),-4.7
2012,Penn (19-12),5.5
2012,Penn St (12-20),6.2
2012,Pepperdine (10-19),-4.2
2012,Pittsburgh (17-16),11.4
2012,Portland (7-24),-4.5
2012,Portland St (17-15),1.2
2012,Prairie View (14-18),-10.0
2012,Presbyterian (14-15),-1.6
2012,Princeton (19-11),7.8
2012,Providence (15-17),6.7
2012,Purdue (21-12),16.1
2012,Purdue FW (11-19),-4.0
2012,Quinnipiac (18-13),4.3
2012,Radford (6-26),-7.8
2012,Rhode Island (7-24),0.1
2012,Rice (17-15),5.0
2012,Richmond (16-16),8.6
2012,Rider (13-19),0.2
2012,Robert Morris (24-10),5.9
2012,Rutgers (14-18),7.5
2012,S Alabama (17-12),0.7
2012,S Carolina St (5-26),-14.3
2012,S Dakota St (27-7),11.3
2012,S Florida (20-13),11.0
2012,S Illinois (8-23),-0.7
2012,S Utah (14-17),-2.3
2012,SC Upstate (20-12),3.9
2012,SE Louisiana (12-17),-6.7
2012,SE Missouri St (15-16),-1.3
2012,SF Austin (20-12),3.1
2012,SIU Edward (10-17),-8.2
2012,SMU (13-19),2.0
2012,Sacramento St (10-18),-5.3
2012,Sacred Heart (14-18),-1.0
2012,Saint Joseph's (20-13),11.8
2012,Saint Louis (25-7),17.0
2012,Saint Mary's (27-5),14.3
2012,Saint Peter's (5-26),-7.7
2012,Sam Houston (13-19),-4.6
2012,Samford (11-19),-3.3
2012,San Diego (13-18),-1.1
2012,San Diego St (26-7),11.7
2012,San Francisco (20-13),5.5
2012,San Jose St (9-22),-3.8
