season,team,seed,kenpom_adj_oe,kenpom_adj_de,kenpom_adj_em
2025,San Diego St.,11,109.841,93.4701,16.3707
2025,Texas,11,116.677,99.5252,17.1519
2025,VCU,11,116.302,95.6967,20.6057
2025,Xavier,11,115.463,98.2653,17.1975
2025,Colorado St.,12,116.224,98.9322,17.2919
2025,Liberty,12,112.451,98.9175,13.5333
2025,McNeese,12,114.253,100.567,13.6856
2025,UC San Diego,12,115.247,96.4676,18.7789
2025,Akron,13,113.689,107.109,6.57907
2025,Grand Canyon,13,107.814,100.591,7.22297
2025,High Point,13,118.451,109.147,9.30421
2025,Yale,13,115.087,104.043,11.0438
2025,Lipscomb,14,112.665,103.179,9.48591
2025,Montana,14,110.778,110.393,0.384426
2025,Troy,14,107.654,100.778,6.87603
2025,UNC Wilmington,14,112.281,107.139,5.14265
2025,Bryant,15,106.746,105.5,1.24635
2025,Nebraska Omaha,15,111.049,110.543,0.506969
2025,Robert Morris,15,106.969,104.883,2.08559
2025,Wofford,15,113.636,109.479,4.15774
2025,Alabama St.,16,101.41,110.647,-9.23758
2025,American,16,102.054,108.032,-5.97827
2025,Mount St. Mary's,16,100.145,106.815,-6.66958
2025,Norfolk St.,16,107.141,108.669,-1.52741
2025,SIUE,16,101.884,106.201,-4.31608
2025,Saint Francis,16,99.6749,112.436,-12.7615
