team,barttorvik_adj_em,season
Bellarmine,-17.664809461832988,2025
Western Illinois,-17.207454408395378,2025
Western Carolina,-16.799343007574322,2025
New Orleans,-17.748754267816636,2025
Detroit Mercy,-17.07893935111106,2025
Louisiana Monroe,-17.672080492917914,2025
Buffalo,-17.671960214165296,2025
Le Moyne,-19.18518409757344,2025
West Georgia,-18.210151207886994,2025
Northern Illinois,-17.835159647809675,2025
Sacramento St.,-18.462097376024445,2025
Central Arkansas,-19.972145636857675,2025
NJIT,-19.525989718503496,2025
Stetson,-20.860775281027273,2025
Canisius,-21.809240159990708,2025
Cal St. Fullerton,-20.48916469572707,2025
Prairie View A&M,-21.62128325238308,2025
New Hampshire,-21.148333115153363,2025
Alabama A&M,-22.0142259287464,2025
Maryland Eastern Shore,-23.663184594316604,2025
The Citadel,-23.624635588705985,2025
Chicago St.,-23.587865715979433,2025
Arkansas Pine Bluff,-26.481170232425058,2025
Coppin St.,-24.575383061927056,2025
Mississippi Valley St.,-42.2410164703972,2025
