team,barttorvik_adj_em,season
New Mexico,11.989643037326275,2023
Pittsburgh,11.496195148184881,2023
Vanderbilt,11.513928329188602,2023
Stanford,11.518665522815127,2023
Virginia Tech,11.418449936251264,2023
Sam Houston St.,10.27968346753606,2023
BYU,10.247901734893716,2023
St. John's,10.139251865576739,2023
Kent St.,10.023306900048652,2023
Nevada,10.18519680171731,2023
Santa Clara,10.164998389611654,2023
Yale,9.970325284824312,2023
Oral Roberts,10.122751409011485,2023
Florida,9.482255228251589,2023
Wake Forest,9.828194244699517,2023
Wichita St.,9.374759425541924,2023
Hofstra,9.508346712788352,2023
Toledo,10.27213158626536,2023
Louisiana,9.172318463453863,2023
South Alabama,8.95854165960489,2023
Marshall,8.961996967898742,2023
Bradley,8.25275887089488,2023
Princeton,8.100239775696352,2023
Nebraska,7.652914489698162,2023
Indiana St.,7.843468673438721,2023
Furman,7.9363710411412,2023
UNLV,7.403892179055376,2023
Saint Louis,7.5685737662007995,2023
Vermont,7.262292338266931,2023
Montana St.,6.952406151664732,2023
UC Irvine,6.882793462923203,2023
San Francisco,7.007841306516255,2023
San Jose St.,6.764459818563765,2023
Charlotte,6.461009785192118,2023
Temple,6.425410044683034,2023
Tulane,6.382968654257809,2023
Southern Miss,6.131069423044238,2023
Colorado St.,6.334098250216243,2023
Colgate,6.332325171307261,2023
Washington,5.630301853558123,2023
UNC Greensboro,5.578968234413949,2023
Akron,5.611817884366403,2023
Mississippi,5.410749496689363,2023
James Madison,5.351398772979351,2023
Kennesaw St.,5.260727894713213,2023
Grand Canyon,5.386431518279835,2023
Southern Utah,5.211815963612324,2023
Cal St. Fullerton,4.840688847019933,2023
Penn,5.019379000550359,2023
UMass Lowell,4.797871967083182,2023
Duquesne,4.792128110469065,2023
Middle Tennessee,4.474637023260399,2023
Butler,3.945293017319017,2023
UC Santa Barbara,4.295723129867113,2023
Towson,3.8782597886856394,2023
Tarleton St.,3.591233869068759,2023
Belmont,3.7896744236174413,2023
Loyola Marymount,3.6616079611658847,2023
Eastern Washington,3.4724484932898037,2023
Davidson,3.2101835118112376,2023
Syracuse,3.2548443398883364,2023
Fresno St.,2.949145263656419,2023
Utah Tech,2.786768547177047,2023
Notre Dame,2.7895823697969604,2023
Hawaii,2.4515216527548205,2023
Georgia Tech,2.488811387110701,2023
Air Force,2.4240590266169164,2023
Ohio,2.503899891745675,2023
DePaul,2.4305916963697882,2023
South Florida,2.213282441929195,2023
Stephen F. Austin,2.175952759340177,2023
Samford,2.087055132663181,2023
LSU,1.6805491106047583,2023
Southern Illinois,1.5706454896739643,2023
Missouri St.,1.6197893957573513,2023
Eastern Kentucky,1.57820180363521,2023
Portland,1.5118913601758237,2023
Troy,1.4109032422029202,2023
Fordham,1.352299886424504,2023
Wyoming,1.3301526148982532,2023
Northern Kentucky,1.2388822941178006,2023
Appalachian St.,1.124557691033914,2023
Long Beach St.,1.1428451052873214,2023
Youngstown St.,1.0455422977728688,2023
UNC Wilmington,0.8873266222216358,2023
Boston College,0.7908728613386984,2023
UC Riverside,0.8039537093945626,2023
SMU,0.7365862224341271,2023
Georgia,0.7213719079472867,2023
George Mason,0.7000393838450805,2023
Seattle,0.6808368526388477,2023
Cal Baptist,0.689852659272745,2023
Longwood,0.6029186639807023,2023
Brown,0.4489801002041389,2023
UTEP,0.3846736346530264,2023
Richmond,0.3663136112898684,2023
Cornell,0.3761232653812385,2023
Montana,0.28927440760433853,2023
Pacific,0.10822984735959551,2023
UC Davis,0.014066219276912761,2023
Chattanooga,0.004741534785480894,2023
North Carolina Central,-0.04806632888120532,2023
Louisiana Tech,-0.06149577489593128,2023
Cleveland St.,-0.20715328099363717,2023
Radford,-0.22546517677453437,2023
Lipscomb,-0.229118219283464,2023
Ball St.,-0.3813615618077506,2023
Grambling St.,-0.5451949330934411,2023
Saint Joseph's,-0.6224396106927799,2023
Stetson,-0.669433314938388,2023
Western Kentucky,-0.7560599813161843,2023
Harvard,-0.8023053719993101,2023
Drexel,-1.103619247274537,2023
UNC Asheville,-1.2311209076650442,2023
Quinnipiac,-1.4287488923857126,2023
St. Bonaventure,-1.4981179595242082,2023
Texas A&M Corpus Chris,-1.6121679107860416,2023
East Carolina,-1.5481536196875112,2023
Pepperdine,-1.603438527011292,2023
Georgia Southern,-1.57241496491109,2023
Texas St.,-1.6889746995413901,2023
Buffalo,-1.6922354017117271,2023
St. Thomas,-1.8771578736301961,2023
George Washington,-1.9582805269309347,2023
Old Dominion,-1.8556941009086927,2023
Navy,-1.8710846782912398,2023
Wright St.,-2.0099665226079537,2023
Abilene Christian,-2.136957720109649,2023
FIU,-2.111449844853098,2023
Weber St.,-2.082576496812308,2023
South Dakota St.,-2.2652339868058817,2023
Florida Gulf Coast,-2.2866031263301494,2023
Georgetown,-2.4676174575121337,2023
Queens,-2.6245160765840154,2023
Florida St.,-2.5843323934251856,2023
New Mexico St.,-2.704406756974791,2023
Minnesota,-2.6863035104325945,2023
Gardner Webb,-2.64928027172094,2023
Morehead St.,-2.835004316649247,2023
Northern Arizona,-3.4661322388116957,2023
Rice,-3.465345325931139,2023
South Carolina,-3.3595851678492323,2023
La Salle,-3.375695820294453,2023
Massachusetts,-3.367585562667742,2023
Oregon St.,-3.39335476938723,2023
Bryant,-3.547545319106817,2023
Mercer,-3.433353866839326,2023
Howard,-3.588316303537681,2023
San Diego,-3.818084230471797,2023
Detroit Mercy,-4.0672879355110325,2023
Northern Iowa,-3.846170073589164,2023
Rider,-4.032015777629354,2023
Norfolk St.,-4.077812112013504,2023
Siena,-3.9666433034007014,2023
Campbell,-4.178677306360157,2023
Jacksonville,-4.271188655573951,2023
North Florida,-4.771140696487123,2023
Murray St.,-4.653010317709601,2023
Northwestern St.,-4.725308181516837,2023
Loyola Chicago,-4.639999651958718,2023
Jacksonville St.,-4.740722832658292,2023
Northern Colorado,-5.040819459163444,2023
UT Arlington,-4.7749242345622775,2023
North Dakota St.,-5.043956326540425,2023
Portland St.,-5.099241416057183,2023
Delaware,-5.081439290748278,2023
UC San Diego,-5.220502239164148,2023
Wofford,-5.915168463906397,2023
Army,-5.616780846012759,2023
Milwaukee,-5.721746257961655,2023
Rhode Island,-5.6816341254749005,2023
Robert Morris,-5.7652577153934885,2023
Purdue Fort Wayne,-5.995876255388367,2023
Western Carolina,-6.170568156183506,2023
Canisius,-6.2284674619969564,2023
Northern Illinois,-6.305362580049362,2023
Idaho St.,-6.432840891357799,2023
USC Upstate,-6.29156035825028,2023
Winthrop,-6.920793320225741,2023
UMBC,-6.963064288889456,2023
East Tennessee St.,-6.800846332118809,2023
North Alabama,-6.97937499136296,2023
Bellarmine,-7.2238161502697835,2023
Mount St. Mary's,-6.977792095616508,2023
Sacramento St.,-7.336750054208039,2023
UTSA,-7.438997839542196,2023
Niagara,-7.349139579029526,2023
Dartmouth,-7.5435509212974665,2023
UT Rio Grande Valley,-7.772383926803059,2023
Alcorn St.,-7.6225292587325555,2023
Southeastern Louisiana,-7.805533544483623,2023
SIU Edwardsville,-7.558385990795415,2023
Louisville,-8.126967333310503,2023
Fairleigh Dickinson,-8.551808675494911,2023
California,-7.77022505508107,2023
Lafayette,-7.7581403102822435,2023
Fairfield,-8.155688144838436,2023
Southeast Missouri St.,-8.400651047132115,2023
Miami OH,-8.739652780671733,2023
North Dakota,-8.98085835251969,2023
Maryland Eastern Shore,-8.073612978422517,2023
Marist,-8.549146439772898,2023
Louisiana Monroe,-8.564457653003899,2023
Prairie View A&M,-8.28365434307888,2023
Nicholls St.,-8.87276188281605,2023
Denver,-9.134239672241392,2023
Merrimack,-8.311057388939716,2023
Tennessee St.,-9.240309431295842,2023
Bowling Green,-9.436289207813857,2023
Oakland,-9.618864202756981,2023
Tennessee Martin,-9.607791996748958,2023
New Hampshire,-9.207350009223617,2023
Tennessee Tech,-9.644709981514353,2023
American,-9.63476839809988,2023
Illinois Chicago,-9.43814087849195,2023
Arkansas St.,-9.772406722600962,2023
Maine,-9.632278493838086,2023
Lehigh,-9.703974786210779,2023
Bucknell,-10.10796424752212,2023
Valparaiso,-10.041809891852864,2023
Coastal Carolina,-10.8170637749906,2023
Cal Poly,-9.834112373438742,2023
Texas Southern,-10.080051994471717,2023
Boston University,-10.187961151170214,2023
High Point,-10.615767462904174,2023
Georgia St.,-10.355761336617817,2023
Illinois St.,-10.57574156931588,2023
Southern Indiana,-10.994767059367163,2023
Cal St. Bakersfield,-10.26205326024737,2023
Tulsa,-10.804989973908775,2023
Charleston Southern,-11.492178954291589,2023
Southern,-10.551778129055094,2023
Northeastern,-10.852548076685139,2023
Western Illinois,-11.390685268360414,2023
South Dakota,-11.672988870515724,2023
Binghamton,-11.364903724457179,2023
Chicago St.,-11.79681587702531,2023
Idaho,-12.03983446672568,2023
Jackson St.,-11.750893439387184,2023
Alabama A&M,-11.58628367073888,2023
Wagner,-11.26248108238704,2023
Saint Peter's,-11.700137966464354,2023
Manhattan,-12.274731303902044,2023
William & Mary,-12.665444143816828,2023
Eastern Michigan,-13.005568522086577,2023
East Texas A&M,-13.003083077210647,2023
Elon,-12.726534174707538,2023
Loyola MD,-12.940136864666883,2023
NJIT,-13.303865653993839,2023
Arkansas Pine Bluff,-12.893386742388984,2023
Nebraska Omaha,-13.5891422783438,2023
Morgan St.,-12.942730301206836,2023
Stonehill,-13.249255165593922,2023
North Carolina A&T,-13.658355924875352,2023
New Orleans,-13.906366060930836,2023
Saint Francis,-14.371361246318386,2023
Little Rock,-14.685351972171048,2023
Central Arkansas,-14.334356006845937,2023
Cal St. Northridge,-14.092764595634677,2023
McNeese St.,-14.708049688866765,2023
Austin Peay,-14.751990658304464,2023
UMKC,-14.479841878189546,2023
Western Michigan,-15.507303577953238,2023
Incarnate Word,-15.052988810952385,2023
Sacred Heart,-15.16277103418453,2023
The Citadel,-15.357791100588187,2023
Stony Brook,-15.223033319341297,2023
Columbia,-15.773470321790384,2023
Presbyterian,-15.876549544596784,2023
Coppin St.,-16.913864199634617,2023
South Carolina St.,-17.045628911703346,2023
Central Michigan,-16.09199286155919,2023
Holy Cross,-16.547912998391368,2023
Central Connecticut,-17.14108863443829,2023
Lindenwood,-17.1075597505978,2023
Albany,-18.17845060822384,2023
Bethune Cookman,-18.37578310417004,2023
Hampton,-18.519651529489693,2023
Monmouth,-17.80340684044458,2023
Houston Christian,-19.6032579605223,2023
Eastern Illinois,-18.233127830392846,2023
Evansville,-17.839020395755966,2023
St. Francis NY,-18.299067568218604,2023
VMI,-20.265939225783868,2023
Alabama St.,-19.275980098073802,2023
Lamar,-20.32542445638819,2023
Mississippi Valley St.,-19.87125822514784,2023
Florida A&M,-19.534694658372246,2023
Delaware St.,-20.131188370007607,2023
IU Indy,-22.286844149564885,2023
Green Bay,-23.3932287164957,2023
Hartford,-28.007048419753104,2023
LIU,-29.7616351468388,2023
